index,hora,clave,empleado_clave,grupo,salon,dia
805,N3,610,85674,008,4112,3
806,N3,610,85674,008,4112,5
807,N2,513,908,011,1302,1
808,N2,513,908,011,1302,3
809,N2,513,908,011,1302,5
810,N1,611,18923,017,620s,2
811,N4,715,100150,008,7208,2
812,N4,061,19326,008,1204,4
813,N6,306,97325,004,9301,1
814,N6,306,97325,004,9301,3
815,N6,306,97325,004,9301,5
816,N4,415,102333,001,2102,1
817,N4,415,102333,001,2102,3
818,N4,415,102333,001,2102,5
819,N4,020,91710,028,2202,4
820,N4,081,91453,034,6305,1
821,N4,081,91453,034,6305,3
822,N4,081,91453,034,6305,5
823,N3,108,95827,001,9301,1
824,N3,108,95827,001,9301,3
825,N3,108,95827,001,9301,5
826,N5,155,103015,014,LMH2,1
827,N5,155,103015,014,LMH2,3
828,N5,155,103015,014,LMH2,5
829,M1,042,7031,003,1204,4
830,M2,150,83708,003,4108,1
831,M2,150,83708,003,4108,3
832,M2,150,83708,003,4108,5
833,M1,405,102008,001,2104,2
834,M3,500,938,007,2201,1
835,M3,500,938,007,2201,3
836,M3,500,938,007,2201,5
837,M5,064,92146,009,6301,1
838,M5,064,92146,009,6301,3
839,M5,064,92146,009,6301,5
840,N4,223,92753,006,7222,2
841,M4,234,85015,002,SMO,1
842,M4,234,85015,002,SMO,3
843,M4,234,85015,002,SMO,5
844,M4,278,95821,006,7215,2
845,M2,284,92850,002,VIDE,1
846,M2,284,92850,002,VIDE,3
847,M2,284,92850,002,VIDE,5
848,N4,138,60614,016,9302,4
849,M6,237,85810,004,ELEC1,1
850,M6,237,85810,004,ELEC1,3
851,M6,237,85810,004,ELEC1,5
852,N1,238,83205,003,7203,1
853,N1,238,83205,003,7203,3
854,N1,238,83205,003,7203,5
855,N1,244,95168,003,7208,2
856,N1,772,fi9030,030,5555,2
857,N4,804,92545,009,1202,1
858,N4,804,92545,009,1202,3
859,N4,804,92545,009,1202,5
860,N1,809,85112,006,INFA,1
861,N1,809,85112,006,INFA,3
862,N1,809,85112,006,INFA,5
863,N6,816,91451,013,infb,1
864,N6,816,91451,013,infb,3
865,N6,816,91451,013,infb,5
866,N2,831,12776,005,4211,1
867,N2,831,12776,005,4211,3
868,N2,831,12776,005,4211,5
869,N4,841,93724,012,4201,2
870,N5,842,102500,009,4200,4
871,N1,130,100589,002,4109,2
872,N3,171,95337,008,2104,1
873,N3,171,95337,008,2104,3
874,N3,171,95337,008,2104,5
875,N5,172,103645,005,1303,1
876,N5,172,103645,005,1303,3
877,N5,172,103645,005,1303,5
878,N4,181,99718,005,4113,4
879,N4,825,12776,002,4211,1
880,N4,825,12776,002,4211,3
881,N4,825,12776,002,4211,5
882,N3,156,19326,006,4206,1
883,N3,156,19326,006,4206,3
884,N3,156,19326,006,4206,5
885,N4,158,16541,014,4207,2
886,N3,210,98027,003,SMO,1
887,N3,210,98027,003,SMO,3
888,N3,210,98027,003,SMO,5
889,N4,232,85624,004,CIS3,1
890,N4,232,85624,004,CIS3,3
891,N4,232,85624,004,CIS3,5
892,N5,318,17573,007,LME4,1
893,N5,318,17573,007,LME4,3
894,N5,318,17573,007,LME4,5
895,M4,248,18358,002,7203,2
896,N2,252,100150,004,7204,1
897,N2,252,100150,004,7204,3
898,N2,252,100150,004,7204,5
899,N1,314,97373,005,LLIN,4
900,M4,738,91460,001,7202,4
901,V4,264,106820,004,5101,4
902,N4,265,95891,004,1203,2
903,N1,729,14525,005,7203,4
904,M1,732,16943,001,1302,2
905,V1,768,FI0822,002,1204,4
906,N5,332,94965,014,7102,1
907,N5,332,94965,014,7102,3
908,N5,332,94965,014,7102,5
909,N4,412,94865,003,7107,1
910,N4,412,94865,003,7107,3
911,N4,412,94865,003,7107,5
912,N3,506,97049,004,2205,1
913,N3,506,97049,004,2205,3
914,N3,506,97049,004,2205,5
915,N6,729,14525,014,7203,1
916,N6,729,14525,014,7203,3
917,N6,729,14525,014,7203,5
918,V5,171,93989,006,4103,1
919,V5,171,93989,006,4103,3
920,V5,171,93989,006,4103,5
921,N1,173,98080,008,4200,1
922,N1,173,98080,008,4200,3
923,N1,173,98080,008,4200,5
924,N5,823,4997,004,4206,1
925,N5,823,4997,004,4206,3
926,N5,823,4997,004,4206,5
927,N2,830,85810,003,SALB,1
928,N2,830,85810,003,SALB,3
929,N2,830,85810,003,SALB,5
930,N1,021,12995,006,6305,2
931,N1,400,84481,046,7120,1
932,N1,400,84481,046,7120,3
933,N1,400,84481,046,7120,5
934,N4,402,14311,020,9204,2
935,N3,500,104267,030,2203,1
936,N3,500,104267,030,2203,3
937,N3,500,104267,030,2203,5
938,V6,606,2369,032,2203,1
939,V6,606,2369,032,2203,3
940,V6,606,2369,032,2203,5
941,N4,122,60614,002,1204,1
942,N4,122,60614,002,1204,3
943,N4,122,60614,002,1204,5
944,M3,138,15052,004,2102,1
945,M3,138,15052,004,2102,3
946,M3,138,15052,004,2102,5
947,N1,150,94868,031,2102,4
948,N4,864,94937,001,7215,4
949,N4,865,92939,002,ELEC1,2
950,V2,866,98027,004,72203,1
951,V2,866,98027,004,72203,3
952,V2,866,98027,004,72203,5
953,M1,867,12870,001,CIS4,4
954,M3,170,100152,001,9205,1
955,M3,170,100152,001,9205,3
956,M3,170,100152,001,9205,5
957,N1,181,103744,002,4107,2
958,M6,811,85689,003,4208,1
959,M6,811,85689,003,4208,3
960,M6,811,85689,003,4208,5
961,M2,311,fi9040,004,2303,1
962,M2,311,fi9040,004,2303,3
963,M2,311,fi9040,004,2303,5
964,V6,411,311,003,1201,1
965,V6,411,311,003,1201,3
966,V6,411,311,003,1201,5
967,N1,506,97049,002,1101,1
968,N1,506,97049,002,1101,3
969,N1,506,97049,002,1101,5
970,N3,729,14525,007,7203,1
971,N3,729,14525,007,7203,3
972,N3,729,14525,007,7203,5
973,M4,107,60355,009,4106,4
974,M1,119,17097,001,5301,2
975,M4,401,1684,004,7107,2
976,N3,404,14311,022,1305,1
977,N3,404,14311,022,1305,3
978,N3,404,14311,022,1305,5
979,M1,504,97049,002,2101,1
980,M1,504,97049,002,2101,3
981,M1,504,97049,002,2101,5
982,N5,141,93994,007,4107,1
983,N5,141,93994,007,4107,3
984,N5,141,93994,007,4107,5
985,N4,819,85112,008,3206,4
986,M1,930,96156,010,ss10,6
987,V4,040,93998,019,1201,2
988,M4,104,17264,003,1102,2
989,N2,301,105528,022,7103,1
990,N2,301,105528,022,7103,3
991,N2,301,105528,022,7103,5
992,M5,608,15473,010,2303,1
993,M5,608,15473,010,2303,3
994,M5,608,15473,010,2303,5
995,N4,701,83048,013,5102,1
996,N4,701,83048,013,5102,3
997,N4,701,83048,013,5102,5
998,N4,119,80414,002,9101,2
999,N1,301,105528,030,7101,2
1000,N5,506,97049,006,2205,1
1001,N5,506,97049,006,2205,3
1002,N5,506,97049,006,2205,5
1003,N3,608,101129,026,3101,1
1004,N3,608,101129,026,3101,3
1005,N3,608,101129,026,3101,5
1006,M4,064,19239,008,9103,4
1007,N1,103,257,023,3203,4
1008,N3,006,95588,018,6306,1
1009,N3,006,95588,018,6306,3
1010,N3,006,95588,018,6306,5
1011,V4,107,60355,019,4112,4
1012,V4,501,92151,015,1305,1
1013,V4,501,92151,015,1305,3
1014,V4,501,92151,015,1305,5
1015,N1,729,14525,003,7208,1
1016,N1,729,14525,003,7208,3
1017,N1,729,14525,003,7208,5
1018,N6,744,82756,006,2201,1
1019,N6,744,82756,006,2201,3
1020,N6,744,82756,006,2201,5
1021,V4,616,104659,046,6201,5
1022,M2,202,1673,001,7206,1
1023,M2,202,1673,001,7206,3
1024,M2,202,1673,001,7206,5
1025,M3,224,15266,002,7215,1
1026,M3,224,15266,002,7215,3
1027,M3,224,15266,002,7215,5
1028,M5,248,18358,003,7206,1
1029,M5,248,18358,003,7206,3
1030,M5,248,18358,003,7206,5
1031,N3,251,102261,002,7204,1
1032,N3,251,102261,002,7204,3
1033,N3,251,102261,002,7204,5
1034,V6,741,100106,005,7202,1
1035,V6,741,100106,005,7202,3
1036,V6,741,100106,005,7202,5
1037,N4,166,96198,009,2203,2
1038,M1,173,96184,001,1102,1
1039,M1,173,96184,001,1102,3
1040,M1,173,96184,001,1102,5
1041,M1,820,6405,001,4200,6
1042,V4,200,100106,011,7204,2
1043,N1,156,19326,004,5102,4
1044,M2,224,15266,001,7215,1
1045,M2,224,15266,001,7215,3
1046,M2,224,15266,001,7215,5
1047,M1,006,18099,011,1205,2
1048,M3,772,96156,009,4444,6
1049,N1,930,96156,009,ss1,6
1050,N4,209,100150,012,7207,4
1051,M1,237,82757,001,ELEC2,1
1052,M1,237,82757,001,ELEC2,3
1053,M1,237,82757,001,ELEC2,5
1054,N1,493,106781,024,1204,2
1055,N1,140,92170,002,3206,2
1056,N5,020,93301,030,6305,1
1057,N5,020,93301,030,6305,3
1058,N5,020,93301,030,6305,5
1059,N1,040,91710,012,9201,2
1060,N3,800,95506,046,9103,1
1061,N3,800,95506,046,9103,3
1062,N3,800,95506,046,9103,5
1063,N4,801,84392,010,3207,2
1064,N1,814,94937,006,1205,1
1065,N1,814,94937,006,1205,3
1066,N1,814,94937,006,1205,5
1067,N1,156,19326,009,4202,2
1068,M2,236,11654,003,elecI,1
1069,M2,236,11654,003,elecI,3
1070,M2,236,11654,003,elecI,5
1071,N4,020,6689,026,3101,2
1072,M1,103,12749,003,4109,2
1073,M6,160,19017,002,4200,1
1074,M6,160,19017,002,4200,3
1075,M6,160,19017,002,4200,5
1076,V3,165,19017,004,4101,1
1077,V3,165,19017,004,4101,3
1078,V3,165,19017,004,4101,5
1079,N4,040,93301,031,9102,2
1080,N6,107,16702,024,4109,1
1081,N6,107,16702,024,4109,3
1082,N6,107,16702,024,4109,5
1083,N2,701,96970,016,5101,1
1084,N2,701,96970,016,5101,3
1085,N2,701,96970,016,5101,5
1086,N4,311,85183,011,3107,2
1087,N4,332,95166,003,2204,1
1088,N4,332,95166,003,2204,3
1089,N4,332,95166,003,2204,5
1090,N3,416,85756,004,1201,1
1091,N3,416,85756,004,1201,3
1092,N3,416,85756,004,1201,5
1093,N5,493,92466,022,5101,1
1094,N5,493,92466,022,5101,3
1095,N5,493,92466,022,5101,5
1096,M1,020,95958,003,5314,2
1097,N1,412,93247,004,ldin,4
1098,N4,219,102027,011,7107,2
1099,N1,222,16332,011,1201,4
1100,N1,063,103895,001,7202,4
1101,N2,100,102959,063,4207,1
1102,N2,100,102959,063,4207,3
1103,N2,100,102959,063,4207,5
1104,N1,301,94965,003,7103,1
1105,N1,301,94965,003,7103,3
1106,N1,301,94965,003,7103,5
1107,M4,611,1364,006,6202,1
1108,M4,611,1364,006,6202,3
1109,M4,611,1364,006,6202,5
1110,N3,100,102959,066,4108,1
1111,N3,100,102959,066,4108,3
1112,N3,100,102959,066,4108,5
1113,N4,402,14311,017,7111,1
1114,N4,402,14311,017,7111,3
1115,N4,402,14311,017,7111,5
1116,N1,502,83048,028,2105,1
1117,N1,502,83048,028,2105,3
1118,N1,502,83048,028,2105,5
1119,N5,603,93241,023,3102,1
1120,N5,603,93241,023,3102,3
1121,N5,603,93241,023,3102,5
1122,N1,611,18923,022,620s,4
1123,N4,258,100150,005,1304,1
1124,N4,258,100150,005,1304,3
1125,N4,258,100150,005,1304,5
1126,N4,314,97373,004,LIAT,4
1127,M5,772,19380,004,sab,6
1128,M3,234,85015,004,SMO,1
1129,M3,234,85015,004,SMO,3
1130,M3,234,85015,004,SMO,5
1131,V6,238,83205,002,7203,1
1132,V6,238,83205,002,7203,3
1133,V6,238,83205,002,7203,5
1134,N4,200,83638,012,9203,1
1135,N4,200,83638,012,9203,3
1136,N4,200,83638,012,9203,5
1137,N5,403,98794,014,7108,1
1138,N5,403,98794,014,7108,3
1139,N5,403,98794,014,7108,5
1140,N4,706,96543,003,LDIN,4
1141,M3,779,92040,779,video,1
1142,M3,779,92040,779,video,2
1143,M3,779,92040,779,video,3
1144,M3,779,92040,779,video,4
1145,M3,779,92040,779,video,5
1146,N1,114,93604,015,3101,2
1147,N4,817,19330,004,9302,1
1148,N4,817,19330,004,9302,3
1149,N4,817,19330,004,9302,5
1150,N1,105,83644,012,4107,1
1151,N1,105,83644,012,4107,3
1152,N1,105,83644,012,4107,5
1153,N4,117,5319,007,4102,2
1154,N1,701,96970,011,5105,4
1155,N1,702,99943,008,3303,2
1156,N5,817,19330,005,3101,1
1157,N5,817,19330,005,3101,3
1158,N5,817,19330,005,3101,5
1159,M4,005,18099,014,1104,4
1160,N5,311,97325,007,9301,1
1161,N5,311,97325,007,9301,3
1162,N5,311,97325,007,9301,5
1163,N6,401,102333,015,2102,1
1164,N6,401,102333,015,2102,3
1165,N6,401,102333,015,2102,5
1166,N4,530,104116,010,3205,2
1167,N6,493,92466,023,5101,1
1168,N6,493,92466,023,5101,3
1169,N6,493,92466,023,5101,5
1170,N4,108,16702,005,4109,4
1171,N2,113,92170,005,1104,1
1172,N2,113,92170,005,1104,3
1173,N2,113,92170,005,1104,5
1174,N6,115,95500,008,9202,1
1175,N6,115,95500,008,9202,3
1176,N6,115,95500,008,9202,5
1177,N4,138,60614,013,9302,2
1178,N4,172,98080,007,1301,1
1179,N4,172,98080,007,1301,3
1180,N4,172,98080,007,1301,5
1181,N6,810,93249,007,4212,1
1182,N6,810,93249,007,4212,3
1183,N6,810,93249,007,4212,5
1184,V6,819,98080,006,4111,1
1185,V6,819,98080,006,4111,3
1186,V6,819,98080,006,4111,5
1187,N5,772,6708,025,2222,6
1188,N3,005,6689,026,1205,1
1189,N3,005,6689,026,1205,3
1190,N3,005,6689,026,1205,5
1191,N2,006,92984,016,6303,1
1192,N2,006,92984,016,6303,3
1193,N2,006,92984,016,6303,5
1194,N4,419,97684,002,7107,4
1195,N4,433,82899,002,7125,2
1196,N1,456,82758,001,LCOR,2
1197,N1,464,4059,001,7125,4
1198,N5,471,103947,002,7117,1
1199,N4,503,93594,011,2303,1
1200,N4,503,93594,011,2303,3
1201,N4,503,93594,011,2303,5
1202,N4,235,83641,003,CIS4,1
1203,N4,235,83641,003,CIS4,3
1204,N4,235,83641,003,CIS4,5
1205,N5,745,106892,008,1104,1
1206,N5,745,106892,008,1104,3
1207,N5,745,106892,008,1104,5
1208,M4,741,84017,002,7207,2
1209,N1,155,94834,011,LDOC,4
1210,N1,745,16702,001,2203,1
1211,N1,745,16702,001,2203,3
1212,N1,745,16702,001,2203,5
1213,N3,106,95515,005,4107,1
1214,N3,106,95515,005,4107,3
1215,N3,106,95515,005,4107,5
1216,N5,204,98027,003,ELEC2,1
1217,N5,204,98027,003,ELEC2,3
1218,N5,204,98027,003,ELEC2,5
1219,V5,222,95821,010,7215,1
1220,V5,222,95821,010,7215,3
1221,V5,222,95821,010,7215,5
1222,N4,318,94965,029,7102,1
1223,N4,318,94965,029,7102,3
1224,N4,318,94965,029,7102,5
1225,N3,235,83641,002,CIS4,1
1226,N3,235,83641,002,CIS4,3
1227,N3,235,83641,002,CIS4,5
1228,M4,244,95168,001,ele2,2
1229,N4,276,18309,006,VIDE,4
1230,N6,106,95515,002,4110,1
1231,N6,106,95515,002,4110,3
1232,N6,106,95515,002,4110,5
1233,N4,413,97051,004,2105,2
1234,M4,493,106781,025,5102,6
1235,N4,141,93994,006,4109,1
1236,N4,141,93994,006,4109,3
1237,N4,141,93994,006,4109,5
1238,N2,172,98080,003,1202,1
1239,N2,172,98080,003,1202,3
1240,N2,172,98080,003,1202,5
1241,N1,181,103744,003,4202,4
1242,N5,812,98080,005,4207,1
1243,N5,812,98080,005,4207,3
1244,N5,812,98080,005,4207,5
1245,N4,823,93604,002,9104,4
1246,M5,411,3882,001,1104,1
1247,M5,411,3882,001,1104,3
1248,M5,411,3882,001,1104,5
1249,N4,611,95508,036,1102,2
1250,M1,603,18308,026,3106,1
1251,M1,603,18308,026,3106,3
1252,M1,603,18308,026,3106,5
1253,N1,604,17309,035,2205,2
1254,N6,606,2369,043,1305,1
1255,N6,606,2369,043,1305,3
1256,N6,606,2369,043,1305,5
1257,N4,251,96589,005,1104,4
1258,N5,166,96198,010,4211,1
1259,N5,166,96198,010,4211,3
1260,N5,166,96198,010,4211,5
1261,N4,608,100430,028,2104,1
1262,N4,608,100430,028,2104,3
1263,N4,608,100430,028,2104,5
1264,V6,169,93994,003,4108,1
1265,V6,169,93994,003,4108,3
1266,V6,169,93994,003,4108,5
1267,N3,172,98080,004,4200,1
1268,N3,172,98080,004,4200,3
1269,N3,172,98080,004,4200,5
1270,N1,173,102500,003,4201,1
1271,N1,173,102500,003,4201,3
1272,N1,173,102500,003,4201,5
1273,N2,818,85674,003,4112,1
1274,N2,818,85674,003,4112,3
1275,N2,818,85674,003,4112,5
1276,N1,820,12776,003,421T,2
1277,V6,134,82911,001,4101,1
1278,V6,134,82911,001,4101,3
1279,V6,134,82911,001,4101,5
1280,M4,825,12776,001,4211,6
1281,N4,708,100764,001,1202,4
1282,N2,710,85676,001,2303,1
1283,N2,710,85676,001,2303,3
1284,N2,710,85676,001,2303,5
1285,N3,930,6708,030,ss7,6
1286,M3,772,19378,003,sab,6
1287,N1,332,94965,013,7223,2
1288,N1,414,85007,003,LVIB,4
1289,N2,503,11327,015,5105,1
1290,N2,503,11327,015,5105,3
1291,N2,503,11327,015,5105,5
1292,N4,120,82756,001,2304,2
1293,N4,150,95515,036,4111,4
1294,N3,309,97325,004,5103,1
1295,N3,309,97325,004,5103,3
1296,N3,309,97325,004,5103,5
1297,N5,507,86183,004,3205,1
1298,N5,507,86183,004,3205,3
1299,N5,507,86183,004,3205,5
1300,N1,520,92849,003,1105,1
1301,N1,520,92849,003,1105,3
1302,N1,520,92849,003,1105,5
1303,V1,224,13397,003,7222,2
1304,N2,253,14525,004,7202,1
1305,N2,253,14525,004,7202,3
1306,N2,253,14525,004,7202,5
1307,N1,741,95167,004,7222,4
1308,N1,081,91453,026,2302,2
1309,M1,103,3350,002,4105,2
1310,N6,107,18592,025,4101,1
1311,N6,107,18592,025,4101,3
1312,N6,107,18592,025,4101,5
1313,M1,113,92116,001,3108,1
1314,M1,113,92116,001,3108,3
1315,M1,113,92116,001,3108,5
1316,M4,138,92552,005,4207,4
1317,N4,404,85756,034,2103,4
1318,N1,004,86370,033,2104,2
1319,N3,166,93724,008,4105,1
1320,N3,166,93724,008,4105,3
1321,N3,166,93724,008,4105,5
1322,V5,608,19300,020,2301,1
1323,V5,608,19300,020,2301,3
1324,V5,608,19300,020,2301,5
1325,N2,816,95512,014,2300,1
1326,N2,816,95512,014,2300,3
1327,N2,816,95512,014,2300,5
1328,N4,005,103896,040,6304,2
1329,N3,817,93249,003,2303,1
1330,N3,817,93249,003,2303,3
1331,N3,817,93249,003,2303,5
1332,M1,804,96544,001,4203,2
1333,N2,219,94937,013,elec1,1
1334,N2,219,94937,013,elec1,3
1335,N2,219,94937,013,elec1,5
1336,N4,222,16332,013,1201,1
1337,N4,222,16332,013,1201,3
1338,N4,222,16332,013,1201,5
1339,N6,328,104657,003,7102,1
1340,N6,328,104657,003,7102,3
1341,N6,328,104657,003,7102,5
1342,N5,729,14525,011,7204,1
1343,N5,729,14525,011,7204,3
1344,N5,729,14525,011,7204,5
1345,N1,930,95170,029,ss7,6
1346,N5,448,97331,001,7111,1
1347,N5,448,97331,001,7111,3
1348,N5,448,97331,001,7111,5
1349,V6,472,100764,004,7125,3
1350,N2,503,93594,007,2201,1
1351,N2,503,93594,007,2201,3
1352,N2,503,93594,007,2201,5
1353,N4,402,92547,021,9105,2
1354,V6,405,101940,019,7108,1
1355,V6,405,101940,019,7108,3
1356,V6,405,101940,019,7108,5
1357,N6,513,11327,006,2107,1
1358,N6,513,11327,006,2107,3
1359,N6,513,11327,006,2107,5
1360,M6,001,101922,013,3206,1
1361,M6,001,101922,013,3206,3
1362,M6,001,101922,013,3206,4
1363,M2,002,101739,013,3206,1
1364,M2,002,101739,013,3206,3
1365,M2,002,101739,013,3206,4
1366,M5,600,11197,009,3206,1
1367,M5,600,11197,009,3206,3
1368,M5,600,11197,009,3206,4
1369,M3,601,60299,007,3206,1
1370,M3,601,60299,007,3206,3
1371,M3,601,60299,007,3206,4
1372,M4,605,95884,010,3206,1
1373,M4,605,95884,010,3206,3
1374,M4,605,95884,010,3206,4
1375,M1,607,103017,003,3206,1
1376,M1,607,103017,003,3206,3
1377,M1,607,103017,003,3206,4
1378,M1,616,95499,003,6201,2
1379,N4,006,101148,021,6303,1
1380,N4,006,101148,021,6303,3
1381,N4,006,101148,021,6303,5
1382,M4,114,4997,008,4113,4
1383,N3,168,96198,005,4212,1
1384,N3,168,96198,005,4212,3
1385,N3,168,96198,005,4212,5
1386,M1,815,96544,001,4110,4
1387,N4,006,95411,037,1205,1
1388,N4,006,95411,037,1205,3
1389,N4,006,95411,037,1205,5
1390,M2,138,15052,003,4103,1
1391,M2,138,15052,003,4103,3
1392,M2,138,15052,003,4103,5
1393,N4,168,FI3410,009,4211,4
1394,N3,170,101739,004,9302,1
1395,N3,170,101739,004,9302,3
1396,N3,170,101739,004,9302,5
1397,N4,158,2920,015,4112,2
1398,N1,112,93996,012,9203,2
1399,N4,611,95508,037,1102,4
1400,N4,436,97331,001,LCOR,4
1401,N1,440,95503,001,7120,2
1402,N4,447,96971,001,7118,2
1403,N4,469,84659,001,3205,1
1404,N4,469,84659,001,3205,3
1405,N4,469,84659,001,3205,5
1406,N2,472,100764,002,LJUN,3
1407,N4,130,80414,001,1205,4
1408,M5,812,85689,002,4202,1
1409,M5,812,85689,002,4202,3
1410,M5,812,85689,002,4202,5
1411,N5,813,85674,004,4113,1
1412,N5,813,85674,004,4113,3
1413,N5,813,85674,004,4113,5
1414,V4,823,102947,005,1303,2
1415,N3,403,59869,010,7119,1
1416,N3,403,59869,010,7119,3
1417,N3,403,59869,010,7119,5
1418,V6,611,95508,024,1105,1
1419,V6,611,95508,024,1105,3
1420,V6,611,95508,024,1105,5
1421,N6,122,60614,004,1205,1
1422,N6,122,60614,004,1205,3
1423,N6,122,60614,004,1205,5
1424,M5,930,96156,013,ss1,6
1425,N3,061,82863,006,6301,1
1426,N3,061,82863,006,6301,3
1427,N3,061,82863,006,6301,5
1428,N4,318,17573,006,LME4,1
1429,N4,318,17573,006,LME4,3
1430,N4,318,17573,006,LME4,5
1431,N2,400,16917,050,7118,1
1432,N2,400,16917,050,7118,3
1433,N2,400,16917,050,7118,5
1434,N4,733,105589,006,3105,4
1435,N1,120,82756,002,9104,4
1436,N5,744,93999,004,1102,1
1437,N5,744,93999,004,1102,3
1438,N5,744,93999,004,1102,5
1439,N2,105,16541,015,9101,1
1440,N2,105,16541,015,9101,3
1441,N2,105,16541,015,9101,5
1442,N1,138,93989,009,4206,1
1443,N1,138,93989,009,4206,3
1444,N1,138,93989,009,4206,5
1445,N4,158,16541,012,4202,1
1446,N4,158,16541,012,4202,3
1447,N4,158,16541,012,4202,5
1448,N3,745,82756,004,9201,1
1449,N3,745,82756,004,9201,3
1450,N3,745,82756,004,9201,5
1451,N1,020,91453,022,3207,4
1452,V1,106,86180,011,1103,1
1453,V1,106,86180,011,1103,3
1454,V1,106,86180,011,1103,5
1455,N6,222,104659,016,7215,1
1456,N6,222,104659,016,7215,3
1457,N6,222,104659,016,7215,5
1458,N4,610,85674,010,4112,4
1459,N2,103,257,028,3105,1
1460,N2,103,257,028,3105,3
1461,N2,103,257,028,3105,5
1462,N3,119,80414,022,9202,1
1463,N3,119,80414,022,9202,3
1464,N3,119,80414,022,9202,5
1465,N6,729,84456,013,7205,1
1466,N6,729,84456,013,7205,3
1467,N6,729,84456,013,7205,5
1468,M3,005,60216,008,3106,1
1469,M3,005,60216,008,3106,3
1470,M3,005,60216,008,3106,5
1471,N4,200,83638,029,7208,4
1472,V1,223,15454,003,7215,2
1473,N3,310,9221,004,LME2,1
1474,N3,310,9221,004,LME2,3
1475,N3,310,9221,004,LME2,5
1476,V1,062,93303,004,2303,2
1477,V1,171,12855,004,9201,1
1478,V1,171,12855,004,9201,3
1479,V1,171,12855,004,9201,5
1480,N3,810,19332,004,INFB,1
1481,N3,810,19332,004,INFB,3
1482,N3,810,19332,004,INFB,5
1483,N1,811,96198,005,2101,4
1484,N4,831,6405,002,4212,4
1485,N2,236,4788,005,7206,1
1486,N2,236,4788,005,7206,3
1487,N2,236,4788,005,7206,5
1488,N4,283,92939,004,ELEC1,1
1489,N4,283,92939,004,ELEC1,3
1490,N4,283,92939,004,ELEC1,5
1491,N4,284,96984,004,7223,4
1492,N1,003,6689,020,1305,4
1493,N4,040,91710,014,9103,2
1494,N1,162,100152,011,9302,2
1495,N3,602,97879,042,2102,1
1496,N3,602,97879,042,2102,3
1497,N3,602,97879,042,2102,5
1498,N1,805,91734,018,9103,1
1499,N1,805,91734,018,9103,3
1500,N1,805,91734,018,9103,5
1501,N6,502,100963,037,1101,1
1502,N6,502,100963,037,1101,3
1503,N6,502,100963,037,1101,5
1504,M6,156,7031,010,1203,1
1505,M6,156,7031,010,1203,3
1506,M6,156,7031,010,1203,5
1507,N4,512,95216,006,9104,2
1508,N6,821,19332,005,4208,1
1509,N6,821,19332,005,4208,3
1510,N6,821,19332,005,4208,5
1511,M4,P12,96156,002,4444,1
1512,N6,504,102958,017,2203,1
1513,N6,504,102958,017,2203,3
1514,N6,504,102958,017,2203,5
1515,N1,406,93247,004,3207,2
1516,N1,503,84659,010,1103,4
1517,N1,141,93994,001,4205,1
1518,N1,141,93994,001,4205,3
1519,N1,141,93994,001,4205,5
1520,N1,245,104659,002,9202,4
1521,N4,006,95411,026,3103,4
1522,M1,104,102947,001,2102,2
1523,M3,119,83708,004,4102,1
1524,M3,119,83708,004,4102,3
1525,M3,119,83708,004,4102,5
1526,N5,729,84456,012,7205,1
1527,N5,729,84456,012,7205,3
1528,N5,729,84456,012,7205,5
1529,N4,744,106892,010,1102,1
1530,N4,744,106892,010,1102,3
1531,N4,744,106892,010,1102,5
1532,N1,200,83638,027,7207,1
1533,N1,200,83638,027,7207,3
1534,N1,200,83638,027,7207,5
1535,N1,403,311,008,7116,4
1536,N4,406,94865,005,2102,2
1537,N5,503,85018,014,3204,1
1538,N5,503,85018,014,3204,3
1539,N5,503,85018,014,3204,5
1540,N4,311,97325,006,1302,1
1541,N4,311,97325,006,1302,3
1542,N4,311,97325,006,1302,5
1543,N3,107,18592,018,4101,1
1544,N3,107,18592,018,4101,3
1545,N3,107,18592,018,4101,5
1546,N4,006,95411,039,6303,2
1547,N4,223,92753,007,ELE2,4
1548,N1,310,9221,002,LME1,1
1549,N1,310,9221,002,LME1,3
1550,N1,310,9221,002,LME1,5
1551,N1,314,97373,003,LLIN,2
1552,N1,081,91453,024,6304,1
1553,N1,081,91453,024,6304,3
1554,N1,081,91453,024,6304,5
1555,N4,245,104659,001,2206,2
1556,N4,062,93937,015,1305,4
1557,V2,200,101856,014,7202,1
1558,V2,200,101856,014,7202,3
1559,V2,200,101856,014,7202,5
1560,N2,220,91467,011,7223,1
1561,N2,220,91467,011,7223,3
1562,N2,220,91467,011,7223,5
1563,M1,733,105589,005,2302,4
1564,V6,766,95821,006,7215,1
1565,V6,766,95821,006,7215,3
1566,V6,766,95821,006,7215,5
1567,N3,840,91467,016,7202,1
1568,N3,840,91467,016,7202,3
1569,N3,840,91467,016,7202,5
1570,V6,253,14525,002,7222,1
1571,V6,253,14525,002,7222,3
1572,V6,253,14525,002,7222,5
1573,N1,258,93510,003,2106,2
1574,V2,064,98717,013,6304,1
1575,V2,064,98717,013,6304,3
1576,V2,064,98717,013,6304,5
1577,M5,119,7031,009,1203,1
1578,M5,119,7031,009,1203,3
1579,M5,119,7031,009,1203,5
1580,V1,280,83205,003,7203,2
1581,M3,930,6708,002,SS,5
1582,M1,412,94865,001,7107,6
1583,M1,020,19239,004,1105,4
1584,M4,160,19017,001,4201,1
